id,id_bar,anio,semana,ESTRATO,area_barrio,dengue,concentraciones,vivienda,equipesado,sumideros,maquina,lluvia_mean,lluvia_var,lluvia_max,lluvia_min,temperatura_mean,temperatura_var,temperatura_max,temperatura_min
2_2017_51,2,2017,51,2.0,0.78,3.0,0.0,19.0,0.0,3.0,0.0,0.09031249999999999,0.6836412565494013,10.4125,0.0,26.276785714285715,12.18089499572284,32.6,21.15
6_2017_51,6,2017,51,1.0,0.381,0.0,0.0,0.0,0.0,9.0,0.0,0.09031249999999999,0.6836412565494013,10.4125,0.0,26.276785714285715,12.18089499572284,32.6,21.15
1_2017_51,1,2017,51,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.09031249999999999,0.6836412565494013,10.4125,0.0,26.276785714285715,12.18089499572284,32.6,21.15
7_2017_51,7,2017,51,3.0,0.917,0.0,0.0,0.0,0.0,4.0,0.0,0.09031249999999999,0.6836412565494013,10.4125,0.0,26.276785714285715,12.18089499572284,32.6,21.15
0_2017_51,0,2017,51,2.0,1.196,2.0,0.0,0.0,0.0,3.0,0.0,0.09031249999999999,0.6836412565494013,10.4125,0.0,26.276785714285715,12.18089499572284,32.6,21.15
4_2017_52,4,2017,52,3.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,1.1554910714285715,9.380296875668309,22.225,0.0,23.73392857142857,7.8986922583404535,30.0,20.1
5_2017_52,5,2017,52,3.0,0.842,0.0,0.0,0.0,0.0,0.0,0.0,1.1554910714285715,9.380296875668309,22.225,0.0,23.73392857142857,7.8986922583404535,30.0,20.1
3_2017_52,3,2017,52,1.0,0.781,0.0,0.0,0.0,0.0,0.0,0.0,1.1554910714285715,9.380296875668309,22.225,0.0,23.73392857142857,7.8986922583404535,30.0,20.1
8_2017_52,8,2017,52,2.0,0.394,2.0,0.0,0.0,0.0,0.0,0.0,1.1554910714285715,9.380296875668309,22.225,0.0,23.73392857142857,7.8986922583404535,30.0,20.1
9_2017_52,9,2017,52,2.0,0.292,0.0,0.0,0.0,0.0,0.0,0.0,1.1554910714285715,9.380296875668309,22.225,0.0,23.73392857142857,7.8986922583404535,30.0,20.1
2_2017_52,2,2017,52,2.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,1.1554910714285715,9.380296875668309,22.225,0.0,23.73392857142857,7.8986922583404535,30.0,20.1
6_2017_52,6,2017,52,1.0,0.381,0.0,0.0,0.0,0.0,0.0,0.0,1.1554910714285715,9.380296875668309,22.225,0.0,23.73392857142857,7.8986922583404535,30.0,20.1
1_2017_52,1,2017,52,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.1554910714285715,9.380296875668309,22.225,0.0,23.73392857142857,7.8986922583404535,30.0,20.1
7_2017_52,7,2017,52,3.0,0.917,2.0,0.0,0.0,0.0,0.0,0.0,1.1554910714285715,9.380296875668309,22.225,0.0,23.73392857142857,7.8986922583404535,30.0,20.1
0_2017_52,0,2017,52,2.0,1.196,1.0,0.0,0.0,0.0,0.0,0.0,1.1554910714285715,9.380296875668309,22.225,0.0,23.73392857142857,7.8986922583404535,30.0,20.1
4_2018_01,4,2018,1,3.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.5486904761904763,4.641133005417734,15.1125,0.0,24.20357142857143,12.59232249786144,30.8,19.6
5_2018_01,5,2018,1,3.0,0.842,0.0,0.0,0.0,0.0,0.0,0.0,0.5486904761904763,4.641133005417734,15.1125,0.0,24.20357142857143,12.59232249786144,30.8,19.6
3_2018_01,3,2018,1,1.0,0.781,1.0,0.0,0.0,0.0,0.0,0.0,0.5486904761904763,4.641133005417734,15.1125,0.0,24.20357142857143,12.59232249786144,30.8,19.6
8_2018_01,8,2018,1,2.0,0.394,0.0,0.0,0.0,0.0,0.0,0.0,0.5486904761904763,4.641133005417734,15.1125,0.0,24.20357142857143,12.59232249786144,30.8,19.6
9_2018_01,9,2018,1,2.0,0.292,1.0,0.0,0.0,0.0,0.0,0.0,0.5486904761904763,4.641133005417734,15.1125,0.0,24.20357142857143,12.59232249786144,30.8,19.6
2_2018_01,2,2018,1,2.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.5486904761904763,4.641133005417734,15.1125,0.0,24.20357142857143,12.59232249786144,30.8,19.6
6_2018_01,6,2018,1,1.0,0.381,2.0,0.0,0.0,0.0,0.0,0.0,0.5486904761904763,4.641133005417734,15.1125,0.0,24.20357142857143,12.59232249786144,30.8,19.6
1_2018_01,1,2018,1,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5486904761904763,4.641133005417734,15.1125,0.0,24.20357142857143,12.59232249786144,30.8,19.6
7_2018_01,7,2018,1,3.0,0.917,1.0,0.0,0.0,0.0,0.0,0.0,0.5486904761904763,4.641133005417734,15.1125,0.0,24.20357142857143,12.59232249786144,30.8,19.6
0_2018_01,0,2018,1,2.0,1.196,2.0,0.0,0.0,0.0,0.0,0.0,0.5486904761904763,4.641133005417734,15.1125,0.0,24.20357142857143,12.59232249786144,30.8,19.6
4_2018_02,4,2018,2,3.0,0.56,2.0,0.0,0.0,0.0,0.0,0.0,0.6629117063492063,9.1277935046326,29.275,0.0,23.554166666666667,11.52040169660679,31.2,18.9
5_2018_02,5,2018,2,3.0,0.842,1.0,0.0,0.0,0.0,0.0,0.0,0.6629117063492063,9.1277935046326,29.275,0.0,23.554166666666667,11.52040169660679,31.2,18.9
3_2018_02,3,2018,2,1.0,0.781,1.0,0.0,0.0,0.0,0.0,0.0,0.6629117063492063,9.1277935046326,29.275,0.0,23.554166666666667,11.52040169660679,31.2,18.9
8_2018_02,8,2018,2,2.0,0.394,0.0,0.0,0.0,0.0,0.0,0.0,0.6629117063492063,9.1277935046326,29.275,0.0,23.554166666666667,11.52040169660679,31.2,18.9
9_2018_02,9,2018,2,2.0,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.6629117063492063,9.1277935046326,29.275,0.0,23.554166666666667,11.52040169660679,31.2,18.9
2_2018_02,2,2018,2,2.0,0.78,1.0,0.0,0.0,0.0,0.0,0.0,0.6629117063492063,9.1277935046326,29.275,0.0,23.554166666666667,11.52040169660679,31.2,18.9
6_2018_02,6,2018,2,1.0,0.381,0.0,0.0,0.0,0.0,0.0,0.0,0.6629117063492063,9.1277935046326,29.275,0.0,23.554166666666667,11.52040169660679,31.2,18.9
1_2018_02,1,2018,2,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6629117063492063,9.1277935046326,29.275,0.0,23.554166666666667,11.52040169660679,31.2,18.9
7_2018_02,7,2018,2,3.0,0.917,0.0,0.0,0.0,0.0,0.0,0.0,0.6629117063492063,9.1277935046326,29.275,0.0,23.554166666666667,11.52040169660679,31.2,18.9
0_2018_02,0,2018,2,2.0,1.196,1.0,0.0,0.0,0.0,0.0,0.0,0.6629117063492063,9.1277935046326,29.275,0.0,23.554166666666667,11.52040169660679,31.2,18.9
4_2018_03,4,2018,3,3.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.2615674603174603,2.2753342465861928,17.0825,0.0,24.29285714285714,10.655337895637283,31.65,19.35
5_2018_03,5,2018,3,3.0,0.842,1.0,0.0,0.0,0.0,0.0,0.0,0.2615674603174603,2.2753342465861928,17.0825,0.0,24.29285714285714,10.655337895637283,31.65,19.35
3_2018_03,3,2018,3,1.0,0.781,0.0,0.0,0.0,0.0,0.0,0.0,0.2615674603174603,2.2753342465861928,17.0825,0.0,24.29285714285714,10.655337895637283,31.65,19.35
8_2018_03,8,2018,3,2.0,0.394,0.0,0.0,0.0,0.0,0.0,0.0,0.2615674603174603,2.2753342465861928,17.0825,0.0,24.29285714285714,10.655337895637283,31.65,19.35
9_2018_03,9,2018,3,2.0,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.2615674603174603,2.2753342465861928,17.0825,0.0,24.29285714285714,10.655337895637283,31.65,19.35
2_2018_03,2,2018,3,2.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.2615674603174603,2.2753342465861928,17.0825,0.0,24.29285714285714,10.655337895637283,31.65,19.35
6_2018_03,6,2018,3,1.0,0.381,0.0,0.0,0.0,0.0,0.0,0.0,0.2615674603174603,2.2753342465861928,17.0825,0.0,24.29285714285714,10.655337895637283,31.65,19.35
1_2018_03,1,2018,3,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2615674603174603,2.2753342465861928,17.0825,0.0,24.29285714285714,10.655337895637283,31.65,19.35
7_2018_03,7,2018,3,3.0,0.917,1.0,0.0,0.0,0.0,0.0,0.0,0.2615674603174603,2.2753342465861928,17.0825,0.0,24.29285714285714,10.655337895637283,31.65,19.35
0_2018_03,0,2018,3,2.0,1.196,1.0,0.0,0.0,0.0,0.0,0.0,0.2615674603174603,2.2753342465861928,17.0825,0.0,24.29285714285714,10.655337895637283,31.65,19.35
4_2018_04,4,2018,4,3.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.02986607142857143,0.037699121177288256,2.0325,0.0,25.580952380952382,10.883108069575139,32.6,20.0
5_2018_04,5,2018,4,3.0,0.842,0.0,0.0,0.0,0.0,0.0,0.0,0.02986607142857143,0.037699121177288256,2.0325,0.0,25.580952380952382,10.883108069575139,32.6,20.0
3_2018_04,3,2018,4,1.0,0.781,2.0,0.0,0.0,0.0,0.0,0.0,0.02986607142857143,0.037699121177288256,2.0325,0.0,25.580952380952382,10.883108069575139,32.6,20.0
8_2018_04,8,2018,4,2.0,0.394,0.0,0.0,0.0,0.0,0.0,0.0,0.02986607142857143,0.037699121177288256,2.0325,0.0,25.580952380952382,10.883108069575139,32.6,20.0
9_2018_04,9,2018,4,2.0,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.02986607142857143,0.037699121177288256,2.0325,0.0,25.580952380952382,10.883108069575139,32.6,20.0
2_2018_04,2,2018,4,2.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.02986607142857143,0.037699121177288256,2.0325,0.0,25.580952380952382,10.883108069575139,32.6,20.0
6_2018_04,6,2018,4,1.0,0.381,1.0,0.0,0.0,0.0,0.0,0.0,0.02986607142857143,0.037699121177288256,2.0325,0.0,25.580952380952382,10.883108069575139,32.6,20.0
1_2018_04,1,2018,4,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.02986607142857143,0.037699121177288256,2.0325,0.0,25.580952380952382,10.883108069575139,32.6,20.0
7_2018_04,7,2018,4,3.0,0.917,1.0,0.0,0.0,0.0,0.0,0.0,0.02986607142857143,0.037699121177288256,2.0325,0.0,25.580952380952382,10.883108069575139,32.6,20.0
0_2018_04,0,2018,4,2.0,1.196,0.0,0.0,0.0,0.0,0.0,0.0,0.02986607142857143,0.037699121177288256,2.0325,0.0,25.580952380952382,10.883108069575139,32.6,20.0
4_2018_05,4,2018,5,3.0,0.56,1.0,20.0,0.0,0.0,0.0,0.0,0.14096726190476191,0.5015490962271887,5.2075,0.0,26.19404761904762,11.762658967778728,34.15,20.799999999999997
5_2018_05,5,2018,5,3.0,0.842,0.0,0.0,0.0,0.0,0.0,0.0,0.14096726190476191,0.5015490962271887,5.2075,0.0,26.19404761904762,11.762658967778728,34.15,20.799999999999997
3_2018_05,3,2018,5,1.0,0.781,1.0,0.0,9.0,0.0,0.0,0.0,0.14096726190476191,0.5015490962271887,5.2075,0.0,26.19404761904762,11.762658967778728,34.15,20.799999999999997
8_2018_05,8,2018,5,2.0,0.394,0.0,0.0,0.0,0.0,0.0,0.0,0.14096726190476191,0.5015490962271887,5.2075,0.0,26.19404761904762,11.762658967778728,34.15,20.799999999999997
9_2018_05,9,2018,5,2.0,0.292,0.0,0.0,0.0,2.0,0.0,0.0,0.14096726190476191,0.5015490962271887,5.2075,0.0,26.19404761904762,11.762658967778728,34.15,20.799999999999997
2_2018_05,2,2018,5,2.0,0.78,0.0,0.0,0.0,0.0,3.0,0.0,0.14096726190476191,0.5015490962271887,5.2075,0.0,26.19404761904762,11.762658967778728,34.15,20.799999999999997
6_2018_05,6,2018,5,1.0,0.381,1.0,0.0,0.0,0.0,0.0,0.0,0.14096726190476191,0.5015490962271887,5.2075,0.0,26.19404761904762,11.762658967778728,34.15,20.799999999999997
1_2018_05,1,2018,5,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.14096726190476191,0.5015490962271887,5.2075,0.0,26.19404761904762,11.762658967778728,34.15,20.799999999999997
7_2018_05,7,2018,5,3.0,0.917,0.0,0.0,14.0,6.0,5.0,0.0,0.14096726190476191,0.5015490962271887,5.2075,0.0,26.19404761904762,11.762658967778728,34.15,20.799999999999997
0_2018_05,0,2018,5,2.0,1.196,0.0,0.0,0.0,0.0,3.0,0.0,0.14096726190476191,0.5015490962271887,5.2075,0.0,26.19404761904762,11.762658967778728,34.15,20.799999999999997
4_2018_06,4,2018,6,3.0,0.56,0.0,4.0,0.0,1.0,3.0,0.0,0.6630158730158731,12.827880063286123,31.75,0.0,24.669345238095236,10.612632502851445,31.900000000000002,18.7
5_2018_06,5,2018,6,3.0,0.842,1.0,0.0,8.0,0.0,4.0,0.0,0.6630158730158731,12.827880063286123,31.75,0.0,24.669345238095236,10.612632502851445,31.900000000000002,18.7
3_2018_06,3,2018,6,1.0,0.781,1.0,0.0,0.0,0.0,2.0,0.0,0.6630158730158731,12.827880063286123,31.75,0.0,24.669345238095236,10.612632502851445,31.900000000000002,18.7
8_2018_06,8,2018,6,2.0,0.394,1.0,0.0,0.0,0.0,2.0,0.0,0.6630158730158731,12.827880063286123,31.75,0.0,24.669345238095236,10.612632502851445,31.900000000000002,18.7
9_2018_06,9,2018,6,2.0,0.292,1.0,0.0,0.0,0.0,1.0,0.0,0.6630158730158731,12.827880063286123,31.75,0.0,24.669345238095236,10.612632502851445,31.900000000000002,18.7
2_2018_06,2,2018,6,2.0,0.78,0.0,0.0,0.0,0.0,3.0,0.0,0.6630158730158731,12.827880063286123,31.75,0.0,24.669345238095236,10.612632502851445,31.900000000000002,18.7
6_2018_06,6,2018,6,1.0,0.381,0.0,0.0,0.0,0.0,0.0,0.0,0.6630158730158731,12.827880063286123,31.75,0.0,24.669345238095236,10.612632502851445,31.900000000000002,18.7
1_2018_06,1,2018,6,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6630158730158731,12.827880063286123,31.75,0.0,24.669345238095236,10.612632502851445,31.900000000000002,18.7
7_2018_06,7,2018,6,3.0,0.917,0.0,0.0,14.0,0.0,5.0,0.0,0.6630158730158731,12.827880063286123,31.75,0.0,24.669345238095236,10.612632502851445,31.900000000000002,18.7
0_2018_06,0,2018,6,2.0,1.196,0.0,0.0,0.0,0.0,3.0,0.0,0.6630158730158731,12.827880063286123,31.75,0.0,24.669345238095236,10.612632502851445,31.900000000000002,18.7
4_2018_07,4,2018,7,3.0,0.56,0.0,0.0,0.0,0.0,1.0,0.0,0.32933531746031747,2.4637033646001654,14.393333333333333,0.0,23.138922155688622,10.381186783060382,29.2,18.2
5_2018_07,5,2018,7,3.0,0.842,1.0,32.0,0.0,0.0,3.0,1.0,0.32933531746031747,2.4637033646001654,14.393333333333333,0.0,23.138922155688622,10.381186783060382,29.2,18.2
3_2018_07,3,2018,7,1.0,0.781,2.0,0.0,0.0,0.0,2.0,0.0,0.32933531746031747,2.4637033646001654,14.393333333333333,0.0,23.138922155688622,10.381186783060382,29.2,18.2
8_2018_07,8,2018,7,2.0,0.394,1.0,23.0,0.0,0.0,3.0,0.0,0.32933531746031747,2.4637033646001654,14.393333333333333,0.0,23.138922155688622,10.381186783060382,29.2,18.2
9_2018_07,9,2018,7,2.0,0.292,0.0,2.0,0.0,0.0,1.0,0.0,0.32933531746031747,2.4637033646001654,14.393333333333333,0.0,23.138922155688622,10.381186783060382,29.2,18.2
2_2018_07,2,2018,7,2.0,0.78,0.0,0.0,0.0,1.0,3.0,0.0,0.32933531746031747,2.4637033646001654,14.393333333333333,0.0,23.138922155688622,10.381186783060382,29.2,18.2
6_2018_07,6,2018,7,1.0,0.381,1.0,3.0,0.0,0.0,0.0,0.0,0.32933531746031747,2.4637033646001654,14.393333333333333,0.0,23.138922155688622,10.381186783060382,29.2,18.2
1_2018_07,1,2018,7,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.32933531746031747,2.4637033646001654,14.393333333333333,0.0,23.138922155688622,10.381186783060382,29.2,18.2
7_2018_07,7,2018,7,3.0,0.917,0.0,0.0,11.0,1.0,5.0,0.0,0.32933531746031747,2.4637033646001654,14.393333333333333,0.0,23.138922155688622,10.381186783060382,29.2,18.2
0_2018_07,0,2018,7,2.0,1.196,0.0,0.0,0.0,0.0,3.0,0.0,0.32933531746031747,2.4637033646001654,14.393333333333333,0.0,23.138922155688622,10.381186783060382,29.2,18.2
4_2018_08,4,2018,8,3.0,0.56,1.0,0.0,0.0,0.0,1.0,0.0,0.2640079365079365,1.828315709850142,15.496666666666664,0.0,22.59940476190476,9.53790383518678,28.5,17.6
5_2018_08,5,2018,8,3.0,0.842,0.0,0.0,0.0,0.0,4.0,0.0,0.2640079365079365,1.828315709850142,15.496666666666664,0.0,22.59940476190476,9.53790383518678,28.5,17.6
3_2018_08,3,2018,8,1.0,0.781,2.0,39.0,0.0,0.0,3.0,0.0,0.2640079365079365,1.828315709850142,15.496666666666664,0.0,22.59940476190476,9.53790383518678,28.5,17.6
8_2018_08,8,2018,8,2.0,0.394,0.0,1.0,0.0,0.0,3.0,0.0,0.2640079365079365,1.828315709850142,15.496666666666664,0.0,22.59940476190476,9.53790383518678,28.5,17.6
9_2018_08,9,2018,8,2.0,0.292,1.0,29.0,1.0,0.0,1.0,0.0,0.2640079365079365,1.828315709850142,15.496666666666664,0.0,22.59940476190476,9.53790383518678,28.5,17.6
2_2018_08,2,2018,8,2.0,0.78,1.0,2.0,0.0,0.0,3.0,0.0,0.2640079365079365,1.828315709850142,15.496666666666664,0.0,22.59940476190476,9.53790383518678,28.5,17.6
6_2018_08,6,2018,8,1.0,0.381,1.0,20.0,0.0,0.0,0.0,0.0,0.2640079365079365,1.828315709850142,15.496666666666664,0.0,22.59940476190476,9.53790383518678,28.5,17.6
1_2018_08,1,2018,8,1.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.2640079365079365,1.828315709850142,15.496666666666664,0.0,22.59940476190476,9.53790383518678,28.5,17.6
7_2018_08,7,2018,8,3.0,0.917,2.0,0.0,0.0,0.0,5.0,0.0,0.2640079365079365,1.828315709850142,15.496666666666664,0.0,22.59940476190476,9.53790383518678,28.5,17.6
0_2018_08,0,2018,8,2.0,1.196,0.0,0.0,0.0,0.0,3.0,0.0,0.2640079365079365,1.828315709850142,15.496666666666664,0.0,22.59940476190476,9.53790383518678,28.5,17.6
4_2018_09,4,2018,9,3.0,0.56,0.0,0.0,0.0,0.0,2.0,0.0,0.044583333333333336,0.10163021457085827,3.81,0.0,25.21011904761905,16.08777124322783,32.75,17.0
5_2018_09,5,2018,9,3.0,0.842,2.0,0.0,14.0,7.0,5.0,0.0,0.044583333333333336,0.10163021457085827,3.81,0.0,25.21011904761905,16.08777124322783,32.75,17.0
3_2018_09,3,2018,9,1.0,0.781,0.0,14.0,0.0,0.0,2.0,0.0,0.044583333333333336,0.10163021457085827,3.81,0.0,25.21011904761905,16.08777124322783,32.75,17.0
8_2018_09,8,2018,9,2.0,0.394,0.0,6.0,0.0,0.0,2.0,0.0,0.044583333333333336,0.10163021457085827,3.81,0.0,25.21011904761905,16.08777124322783,32.75,17.0
9_2018_09,9,2018,9,2.0,0.292,0.0,4.0,0.0,0.0,1.0,1.0,0.044583333333333336,0.10163021457085827,3.81,0.0,25.21011904761905,16.08777124322783,32.75,17.0
2_2018_09,2,2018,9,2.0,0.78,0.0,0.0,0.0,0.0,2.0,0.0,0.044583333333333336,0.10163021457085827,3.81,0.0,25.21011904761905,16.08777124322783,32.75,17.0
6_2018_09,6,2018,9,1.0,0.381,1.0,0.0,0.0,0.0,0.0,0.0,0.044583333333333336,0.10163021457085827,3.81,0.0,25.21011904761905,16.08777124322783,32.75,17.0
1_2018_09,1,2018,9,1.0,0.6,0.0,2.0,0.0,0.0,0.0,0.0,0.044583333333333336,0.10163021457085827,3.81,0.0,25.21011904761905,16.08777124322783,32.75,17.0
7_2018_09,7,2018,9,3.0,0.917,0.0,0.0,0.0,0.0,0.0,0.0,0.044583333333333336,0.10163021457085827,3.81,0.0,25.21011904761905,16.08777124322783,32.75,17.0
0_2018_09,0,2018,9,2.0,1.196,1.0,0.0,0.0,0.0,1.0,0.0,0.044583333333333336,0.10163021457085827,3.81,0.0,25.21011904761905,16.08777124322783,32.75,17.0
4_2018_10,4,2018,10,3.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.012827380952380955,0.01174397900627317,1.3325,0.0,26.86577380952381,13.342728738950672,34.95,21.35
5_2018_10,5,2018,10,3.0,0.842,1.0,3.0,0.0,0.0,0.0,0.0,0.012827380952380955,0.01174397900627317,1.3325,0.0,26.86577380952381,13.342728738950672,34.95,21.35
3_2018_10,3,2018,10,1.0,0.781,1.0,2.0,0.0,0.0,0.0,0.0,0.012827380952380955,0.01174397900627317,1.3325,0.0,26.86577380952381,13.342728738950672,34.95,21.35
8_2018_10,8,2018,10,2.0,0.394,0.0,0.0,0.0,0.0,0.0,0.0,0.012827380952380955,0.01174397900627317,1.3325,0.0,26.86577380952381,13.342728738950672,34.95,21.35
9_2018_10,9,2018,10,2.0,0.292,1.0,0.0,0.0,0.0,0.0,0.0,0.012827380952380955,0.01174397900627317,1.3325,0.0,26.86577380952381,13.342728738950672,34.95,21.35
2_2018_10,2,2018,10,2.0,0.78,0.0,1.0,0.0,1.0,0.0,0.0,0.012827380952380955,0.01174397900627317,1.3325,0.0,26.86577380952381,13.342728738950672,34.95,21.35
6_2018_10,6,2018,10,1.0,0.381,1.0,0.0,0.0,0.0,0.0,0.0,0.012827380952380955,0.01174397900627317,1.3325,0.0,26.86577380952381,13.342728738950672,34.95,21.35
1_2018_10,1,2018,10,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.012827380952380955,0.01174397900627317,1.3325,0.0,26.86577380952381,13.342728738950672,34.95,21.35
7_2018_10,7,2018,10,3.0,0.917,1.0,0.0,0.0,0.0,0.0,0.0,0.012827380952380955,0.01174397900627317,1.3325,0.0,26.86577380952381,13.342728738950672,34.95,21.35
0_2018_10,0,2018,10,2.0,1.196,1.0,0.0,0.0,3.0,0.0,0.0,0.012827380952380955,0.01174397900627317,1.3325,0.0,26.86577380952381,13.342728738950672,34.95,21.35
4_2018_11,4,2018,11,3.0,0.56,1.0,0.0,15.0,3.0,0.0,0.0,0.002261904761904762,0.0008595238095238095,0.38,0.0,26.99375,14.865424775449105,34.35,21.2
5_2018_11,5,2018,11,3.0,0.842,1.0,2.0,0.0,0.0,0.0,0.0,0.002261904761904762,0.0008595238095238095,0.38,0.0,26.99375,14.865424775449105,34.35,21.2
3_2018_11,3,2018,11,1.0,0.781,0.0,3.0,0.0,0.0,0.0,0.0,0.002261904761904762,0.0008595238095238095,0.38,0.0,26.99375,14.865424775449105,34.35,21.2
8_2018_11,8,2018,11,2.0,0.394,2.0,1.0,12.0,0.0,0.0,0.0,0.002261904761904762,0.0008595238095238095,0.38,0.0,26.99375,14.865424775449105,34.35,21.2
9_2018_11,9,2018,11,2.0,0.292,0.0,1.0,10.0,0.0,0.0,0.0,0.002261904761904762,0.0008595238095238095,0.38,0.0,26.99375,14.865424775449105,34.35,21.2
2_2018_11,2,2018,11,2.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.002261904761904762,0.0008595238095238095,0.38,0.0,26.99375,14.865424775449105,34.35,21.2
6_2018_11,6,2018,11,1.0,0.381,1.0,0.0,0.0,0.0,0.0,0.0,0.002261904761904762,0.0008595238095238095,0.38,0.0,26.99375,14.865424775449105,34.35,21.2
1_2018_11,1,2018,11,1.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.002261904761904762,0.0008595238095238095,0.38,0.0,26.99375,14.865424775449105,34.35,21.2
7_2018_11,7,2018,11,3.0,0.917,0.0,29.0,0.0,0.0,0.0,0.0,0.002261904761904762,0.0008595238095238095,0.38,0.0,26.99375,14.865424775449105,34.35,21.2
0_2018_11,0,2018,11,2.0,1.196,0.0,17.0,0.0,0.0,0.0,2.0,0.002261904761904762,0.0008595238095238095,0.38,0.0,26.99375,14.865424775449105,34.35,21.2
4_2018_12,4,2018,12,3.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.48529761904761903,4.788538758197889,19.7475,0.0,25.552380952380954,12.200952380952375,33.35,20.05
5_2018_12,5,2018,12,3.0,0.842,0.0,0.0,0.0,0.0,0.0,0.0,0.48529761904761903,4.788538758197889,19.7475,0.0,25.552380952380954,12.200952380952375,33.35,20.05
3_2018_12,3,2018,12,1.0,0.781,0.0,0.0,6.0,1.0,5.0,0.0,0.48529761904761903,4.788538758197889,19.7475,0.0,25.552380952380954,12.200952380952375,33.35,20.05
8_2018_12,8,2018,12,2.0,0.394,0.0,0.0,0.0,0.0,0.0,0.0,0.48529761904761903,4.788538758197889,19.7475,0.0,25.552380952380954,12.200952380952375,33.35,20.05
9_2018_12,9,2018,12,2.0,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.48529761904761903,4.788538758197889,19.7475,0.0,25.552380952380954,12.200952380952375,33.35,20.05
2_2018_12,2,2018,12,2.0,0.78,0.0,1.0,11.0,0.0,0.0,0.0,0.48529761904761903,4.788538758197889,19.7475,0.0,25.552380952380954,12.200952380952375,33.35,20.05
6_2018_12,6,2018,12,1.0,0.381,0.0,0.0,0.0,0.0,0.0,0.0,0.48529761904761903,4.788538758197889,19.7475,0.0,25.552380952380954,12.200952380952375,33.35,20.05
1_2018_12,1,2018,12,1.0,0.6,2.0,0.0,0.0,0.0,0.0,0.0,0.48529761904761903,4.788538758197889,19.7475,0.0,25.552380952380954,12.200952380952375,33.35,20.05
7_2018_12,7,2018,12,3.0,0.917,0.0,5.0,0.0,0.0,0.0,0.0,0.48529761904761903,4.788538758197889,19.7475,0.0,25.552380952380954,12.200952380952375,33.35,20.05
0_2018_12,0,2018,12,2.0,1.196,1.0,41.0,0.0,0.0,1.0,0.0,0.48529761904761903,4.788538758197889,19.7475,0.0,25.552380952380954,12.200952380952375,33.35,20.05
4_2018_13,4,2018,13,3.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.6026736111111111,4.625958556671381,17.8425,0.0,25.383928571428573,10.885788066723684,33.5,20.6
5_2018_13,5,2018,13,3.0,0.842,0.0,0.0,0.0,0.0,0.0,0.0,0.6026736111111111,4.625958556671381,17.8425,0.0,25.383928571428573,10.885788066723684,33.5,20.6
3_2018_13,3,2018,13,1.0,0.781,0.0,0.0,0.0,0.0,0.0,0.0,0.6026736111111111,4.625958556671381,17.8425,0.0,25.383928571428573,10.885788066723684,33.5,20.6
8_2018_13,8,2018,13,2.0,0.394,0.0,0.0,0.0,0.0,0.0,0.0,0.6026736111111111,4.625958556671381,17.8425,0.0,25.383928571428573,10.885788066723684,33.5,20.6
9_2018_13,9,2018,13,2.0,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.6026736111111111,4.625958556671381,17.8425,0.0,25.383928571428573,10.885788066723684,33.5,20.6
2_2018_13,2,2018,13,2.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.6026736111111111,4.625958556671381,17.8425,0.0,25.383928571428573,10.885788066723684,33.5,20.6
6_2018_13,6,2018,13,1.0,0.381,1.0,0.0,0.0,0.0,0.0,0.0,0.6026736111111111,4.625958556671381,17.8425,0.0,25.383928571428573,10.885788066723684,33.5,20.6
1_2018_13,1,2018,13,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6026736111111111,4.625958556671381,17.8425,0.0,25.383928571428573,10.885788066723684,33.5,20.6
